text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation,love,worried,disappointed,proud,embarrassed,jealous,calm,excited
"Đặt thử đặt sổ tay planner cho nhà dùng, không ngờ hàng không bị lỗi vặt, sử dụng mượt hơn mong đợi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Món băng cổ tay nhìn không lên được như ảnh, mình tiếc công chọn luôn Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Em mua mì rau củ tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Đơn áo bra thể thao xử lý rõ ràng, hàng về đúng số lượng, mình thấy ổn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua lần này mở bình sữa ra thấy vỡ một góc, tiếc ghê dù shop có bọc ngoài",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Kệ để giày đúng size/đúng số lượng, shop làm việc khá chuẩn nha Dù vậy giá này cũng khó đòi hỏi quá cao.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mặt nạ đất sét dính bẩn ở mép, nhìn rất khó chịu và mình bực thật ghê Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Nhà mình săn được bộ dao bếp giá hời, thấy mình canh sale quá chuẩn nên vui ghê nha Mình sẽ dùng thêm rồi cập nhật sau.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Chọn máy hút bụi cầm tay thay vì mẫu khác là đúng đắn, cảm giác mua hàng lần này khá tự tin Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mua lần này sợ giao xa máy xay mini dễ hỏng, may shop bọc tốt nên an tâm hơn nè Có thể người khác sẽ thấy ổn hơn mình.",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Tui đã mua bỉm em bé ở shop này vài lần, lần này vẫn ổn định",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Săn sale đc tưởng bánh quy yến mạch ổn hơn, nhận rồi ngạc nhiên vì phần hoàn thiện quá ẩu Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Giá đỡ điện thoại xe máy có vấn đề nhỏ nhưng shop xử lý nhẹ nhàng, mình bình tĩnh dùng tiếp được",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tất sơ sinh vừa nhận đã thấy yêu luôn, kiểu đúng món mình đang cần, dùng nhẹ nhàng dễ chịu thiệt",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Phấn phủ dính bẩn ở mép, nhìn rất khó chịu và mình bực thật Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Em mở giá đỡ điện thoại xe máy ra thấy vỡ một góc, tiếc ghê dù shop có bọc ngoài Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Nước tẩy trang đúng size/đúng số lượng, shop làm việc khá chuẩn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mẫu bao tay chống nắng nhìn trên ảnh xinh hơn, ngoài đời hơi sến nên mình tiếc thiệt",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Nhà mình mới đặt tượng trang trí nhỏ đã mong hàng về, nhìn review thấy khá hứa hẹn Mình dùng cho bếp nhỏ thấy hợp.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mẫu đèn led dây nhìn trên ảnh xinh hơn, ngoài đời hơi sến nên mình tiếc",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mới nhận ốp lưng điện thoại, nhìn ổn nhưng mình còn lo độ bền nên sẽ theo dõi thêm Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mở khóa chống trộm xe ra thấy mùi lạ làm mình chán hẳn, không dám dùng ngay",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mới nhận kem chống nắng, nhìn ổn nhưng mình còn lo độ bền nên sẽ theo dõi thêm",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Áo khoác gió có vấn đề nhỏ nhưng shop xử lý nhẹ nhàng, mình bình tĩnh dùng tiếp được",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua lần này nhận lược chải lông thấy vừa vui vừa hơi tiếc, nếu hoàn thiện kỹ hơn sẽ tốt hơn Mình đã quay video mở hàng để phòng đổi trả.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Lược chải lông không hoạt động như mô tả, trải nghiệm này làm mình khó chịu",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình kiểm tra khung ảnh gỗ mà thông tin in mờ, sợ dùng lâu có vấn đề",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mua ốp lưng điện thoại cho gia đình ai cũng khen, tự nhiên thấy mình chọn đồ cũng có gu Mình dùng cho đi học thấy hợp.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Kệ treo tường nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mik khá vui",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bạn cùng phòng mình khoe đơn ngũ cốc ăn sáng vs bạn vì mua được giá tốt, cảm giác hãnh diện nhẹ Dù vậy giá này cũng khó đòi hỏi quá cao.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Em không thích mùi của viên sủi vitamin, cảm giác hơi ghê và thất vọng luôn",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Nhà mình mua hộp cơm inox lần hai, chất lượng vẫn đều nên khá tin tưởng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình mua khăn mặt cotton lần hai, chất lượng vẫn đều nên khá tin tưởng luôn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Chì kẻ mày tới nơi bị nứt nhẹ, nhìn mà buồn vì mình chờ món này khá lâu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Rèm cửa mỏng dính bẩn ở mép, nhìn rất khó chịu và mình bực thật nè Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Đặt thử nhận giá đỡ điện thoại mà phần mùi làm tụt cảm xúc, hơi thất vọng với lần mua này",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Ghế ăn dặm của mình đẹp, nhỏ bạn thấy cũng mê và nói ghen tị luôn",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Đơn túi chườm nóng được xác nhận và gửi đi khá đúng hẹn, mình tin shop hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cát vệ sinh mèo của mình đẹp, nhỏ bạn thấy cũng mê và nói ghen tị luôn",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Gối cổ chữ U dùng được nhưng giao lâu quá, mình sốt ruột mấy ngày liền và hơi bực luôn",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mới nhận mặt nạ đất sét, nhìn ổn nhưng mình còn lo độ bền nên sẽ theo dõi thêm á",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Bột cacao của mình đẹp, nhỏ bạn thấy cũng mê và nói ghen tị luôn",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Tai nghe bluetooth đúng size/đúng số lượng, shop làm việc khá chuẩn Hàng cầm chắc tay.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mẹ mình đặt kem body từ đợt sale, tới lúc nhận vẫn còn vui vì thấy quá ổn trong tầm tiền",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Hàng về tay cần máy đo huyết áp gấp mà giao trễ, chất lượng tạm được nhưng cảm xúc không vui Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
"Em không kỳ vọng cao về máy massage cổ, ai dè nhận hàng lại rất ưng, cho shop 5 sao nha Có thể người khác sẽ thấy ổn hơn mình.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bạn cùng phòng mình ko ngờ sách kỹ năng lại lỏng lẻo vậy, cảm giác mua hơi sai lầm á",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Dùng tượng trang trí nhỏ nơi đông người hơi ngượng vì chi tiết hoàn thiện không được đẹp,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Sạc dự phòng giống mô tả, không phải quá xuất sắc nhưng đáng tin",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mua lần này mua áo sơ mi linen lần hai, chất lượng vẫn đều nên khá tin tưởng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tiểu thuyết bìa mềm xinh/dễ dùng quá, mình mê ngay từ lần đầu mở ra",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Mua lần này mua chì kẻ mày lần đầu mà ưng quá, hiệu quả rõ hơn mình nghĩ nên rất thích",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Hàng về tay thấy túi chườm nóng phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, hy vọng lần sau ổn hơn",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đặt thử mua giày sneaker để chuẩn bị đi chơi, mong là lên hình sẽ đẹp á Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Nhận áo thun oversize xong mình cứ lo hàng bị tráo, mong shop giải thích kỹ hơn Mình sẽ dùng thêm rồi cập nhật sau.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Sữa tắm em bé có mùi hắc khó chịu, mở túi ra là muốn cất đi luôn",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mua lần này nhận bỉm em bé có vết lạ, cảm giác không sạch sẽ nên rất thất vọng",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Dép đi trong nhà tới nơi bị nứt nhẹ, nhìn mà buồn vì mình chờ món này khá lâu luôn Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Vừa mở hộp miếng dán phản quang, cảm giác muốn thử ngay vì nhìn khá cuốn Bạn mình nhìn cũng hỏi link.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình thấy bao bì kem body hơi lạ, lo không biết có phải hàng thật không nha",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Đặt thử không hiểu sao bút gel lại được gửi trong tình trạng bẩn vậy, rất mất cảm tình",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Đặt thử đặt đồ chơi cần câu mèo từ đợt sale, tới lúc nhận vẫn còn vui vì thấy quá ổn trong tầm tiền á mọi người Bạn mình nhìn cũng hỏi link.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Em mở sữa tắm thú cưng ra thấy vỡ một góc, tiếc ghê dù shop có bọc ngoài nha Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Săn sale được mua giá đỡ điện thoại xe máy vì màu này, nhận về khác quá nên buồn và không muốn dùng ngay nha Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Thấy shop tư vấn lọ hoa thủy tinh khá kỹ nên mình an tâm đặt, hàng về đúng như trao đổi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Em mua thảm lau chân vì màu này, nhận về khác quá nên buồn và không muốn dùng ngay",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Ổ nằm cho mèo dùng tốt, mình thấy hãnh diện vì mua được món vừa rẻ vừa hợp Hàng màu nhìn sạch.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bạn cùng phòng mình mua khung ảnh gỗ về dùng thử, chất lượng ổn hơn mình tưởng, để dùng thêm rồi ủng hộ shop nữa",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chọn hộp cơm inox thay vì mẫu khác là đúng đắn, cảm giác mua hàng lần này khá tự tin nè",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Đang chờ dùng thử hạt cho mèo, hy vọng hợp như mọi người khen Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Thảm yoga bị ám mùi kho/nhựa, để ngoài cả ngày vẫn chưa hết, rất khó chịu Mình đã quay video mở hàng để phòng đổi trả.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Máy đo huyết áp không có tem rõ ràng nên mik hơi sợ hàng không chuẩn, chưa dám dùng nhiều Mình dùng cho đi học thấy hợp.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tui nhận sữa tắm thú cưng thấy màu nhạt hơn hình, hơi thất vọng dù chất liệu không quá tệ Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bút gel tới nơi bị nứt nhẹ, nhìn mà buồn vì mình chờ món này khá lâu thiệt Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mẹ mình mua đồ chơi cần câu mèo làm quà nhưng không ưng lắm, buồn chút xíu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hàng về tay mua màu nước tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Chọn áo mưa bộ thay vì mẫu khác là đúng đắn, cảm giác mua hàng lần này khá tự tin",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tranh canvas dùng tốt, mình thấy hãnh diện vì mua được món vừa rẻ vừa hợp Mình dùng cho đi học thấy hợp.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bạn cùng phòng mình đặt gương chiếu hậu cho nhà dùng, lúc nhận hàng không bị lỗi vặt, sử dụng mượt hơn mong đợi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Màu nước về tay làm mình ngạc nhiên nhẹ, màu/sắc dáng đẹp hơn trên màn hình",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mũ bảo hiểm xe đạp hơi mỏng nên mặc/đem dùng trước người khác mình thấy ngại Mình sẽ dùng thêm rồi cập nhật sau.,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mẹ mình mua mì rau củ xong bạn mình cũng khen, còn bảo ganh tị vì săn được giá ngon",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Máy xay mini không hợp như mình nghĩ, hơi buồn vì đã chờ khá lâu ghê Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Món bình nước thể thao này làm mình vui cả buổi, dùng một lần là mê",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Gối tựa sofa không đúng tông mình mong, mở ra tụt mood luôn Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Hàng về tay chọn miếng dán màn hình hơi lâu nhưng nhận hàng thấy quyết định đúng, khá tự hào vì săn được món ổn",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tui mua son kem tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Săn sale được đã mua ngũ cốc ăn sáng ở shop này vài lần, lần này vẫn ổn định",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nồi chiên không dầu có mùi hắc khó chịu, mở túi ra là muốn cất đi luôn Mình sẽ dùng thêm rồi cập nhật sau.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình thấy khách khác nhận máy massage cổ mẫu mới hơn nên hơi ganh tị, dù hàng mình cũng dùng tốt",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Khẩu trang đi đường nhìn ổn lúc đầu, dùng rồi thấy bình thường hơn tưởng tượng Nhắn shop thì đang chờ xử lý.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ghế ăn dặm không có tem rõ ràng nên mình hơi sợ hàng không chuẩn, chưa dám dùng nhiều lun Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Nhà mình mua nước tẩy trang mà bị móp/trầy rõ, nhắn shop chờ phản hồi nên khá tức Phần này làm mình hơi mất hứng.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Em háo hức muốn thử hộp cơm inox nhưng cũng sợ không hợp như kỳ vọng,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mình mua dầu nhớt xe máy lần hai, chất lượng vẫn đều nên khá tin tưởng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Máy hút bụi cầm tay dùng nhẹ nhàng, không quá nổi bật nhưng tạo cảm giác dễ chịu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình săn đc rong biển ăn liền giá hời, thấy mình canh sale quá chuẩn nên vui ghê á",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mua lần này không thích mùi của túi vận chuyển thú cưng, cảm giác hơi ghê và thất vọng lun",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Đặt thử thấy máy hút bụi cầm tay bị thiếu phụ kiện, mất thời gian khiếu nại quá thiệt Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Bạn cùng phòng mình nhận file đựng tài liệu có vết lạ, cảm giác không sạch sẽ nên rất thất vọng",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Kem chống nắng nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui Bạn mình nhìn cũng hỏi link.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhà mình mua cà phê hòa tan mà bị móp/trầy rõ, nhắn shop chờ phản hồi nên khá tức",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mua bóng đá size nhỏ sale nên không quá đòi hỏi, có cái được có cái chưa ưng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Đang chờ dùng thử kệ treo tường, hy vọng hợp như mọi người khen ghê Mình sẽ dùng thêm rồi cập nhật sau.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Dầu gội thảo mộc đúng size/đúng số lượng, shop làm việc khá chuẩn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình nhận nhiệt kế điện tử thấy vừa vui vừa hơi tiếc, nếu hoàn thiện kỹ hơn sẽ tốt hơn",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mình thấy bao bì bình nước thể thao hơi lạ, lo không biết có phải hàng thật không Có thể người khác sẽ thấy ổn hơn mình.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Hàng về tay không kỳ vọng cao về cà phê hòa tan, ai dè nhận hàng lại rất ưng, mình thấy ổn áp Mình dùng cho chuyến đi cuối tuần thấy hợp.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Quần jean ống rộng bị lem như hàng trả lại, nhìn chán và bực mình luôn",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Đặt thử thấy máy đo huyết áp phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, chắc hợp với người dễ tính hơn mình",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đơn rèm cửa mỏng bị ngâm hơi lâu, mình lo thất lạc, nhận được rồi vẫn còn hơi bực Phần này làm mình hơi mất hứng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mở dây nhảy thể dục ra thấy mùi lạ làm mình chán hẳn, không dám dùng ngay",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Hàng về tay đặt kệ treo tường cho nhà dùng, mới mở ra hàng không bị lỗi vặt, sử dụng mượt hơn mong đợi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giao bút gel chậm làm mình phải nhắn hỏi liên tục, mong shop cải thiện khâu vận chuyển á",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Dùng sách kỹ năng xong cảm giác mọi thứ ổn ổn, không phải lo nghĩ nhiều Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Dùng hộp bút vài hôm thấy mê thật, hợp nhu cầu của mình và cảm giác rất yên tâm Mình dùng cho chuyến đi cuối tuần thấy hợp.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Đặt thử lo khẩu trang đi đường không hợp, may mà dùng thử thấy nhẹ nhàng và ổn Có thể người khác sẽ thấy ổn hơn mình.",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Món hộp bút này làm mình vui cả buổi, dùng một lần là mê á",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Hạt điều rang đúng gu của mình, nhận hàng xong phấn khích tới mức chụp gửi bạn liền Hàng cầm chắc tay.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Món dây nhảy thể dục nhìn không lên được như ảnh, mình tiếc công chọn",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mẹ mình đặt trà gừng mật ong cho nhà dùng, xài vài hôm hàng ko bị lỗi vặt, sử dụng mượt hơn mong đợi á mọi người Mình dùng cho ở nhà thấy hợp.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhận kem body xong mình cứ lo hàng bị tráo, mong shop giải thích kỹ hơn nè",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Em đặt áo bra thể thao mà vừa mong vừa lo, sợ màu/size không giống ảnh Hàng màu nhìn sạch.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tượng trang trí nhỏ đúng mô tả, phần hoàn thiện sạch sẽ, mở ra là thấy có thiện cảm liền lun",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bánh quy yến mạch làm mình thích cực, càng dùng càng thấy dễ chịu, chắc sẽ gắn bó lâu Mình sẽ dùng thêm rồi cập nhật sau.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mua phấn phủ lúc flash sale, giá hời làm mình hào hứng ghê, chất lượng cũng không tệ Có thể người khác sẽ thấy ổn hơn mình.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Rèm cửa mỏng chưa dùng lâu nên vẫn thấp thỏm, hy vọng không phát sinh lỗi á",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Cáp sạc nhanh dùng tốt, mình thấy hãnh diện vì mua được món vừa rẻ vừa hợp",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Canh mã giảm giá để mua túi tote vải thành công, nhận hàng xong càng thấy lời á",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Khung ảnh gỗ đúng mô tả, phần hoàn thiện sạch sẽ, mở ra là thấy có thiện cảm liền",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sữa rửa mặt bị lỗi nhỏ làm mình hơi buồn, không biết đổi trả có phiền không nha Nhắn shop thì đang chờ xử lý.",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình mua kem body về dùng thử, không ngờ chất lượng ổn hơn mình tưởng, bù lại shop phản hồi khá nhanh",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mở băng cá nhân ra thấy bụi/mùi kho nồng, khó chịu quá nên mình nhắn shop ngay luôn Phần này làm mình hơi mất hứng.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Mua lần này mua ga giường cotton lần hai, chất lượng vẫn đều nên khá tin tưởng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Nhà mình đặt sữa tắm thú cưng mà vừa mong vừa lo, sợ màu/size không giống ảnh nè",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Thấy shop tư vấn miếng dán phản quang khá kỹ nên mình an tâm đặt, hàng về đúng như trao đổi Hàng nhẹ hơn tưởng.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Đèn led dây đúng mô tả, phần hoàn thiện sạch sẽ, mở ra là thấy có thiện cảm liền á Bạn mình nhìn cũng hỏi link.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bao tay chống nắng nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bạn cùng phòng mình không kỳ vọng cao về lọ hoa thủy tinh, ai dè nhận hàng lại rất ưng, vẫn dùng được nhưng không như kỳ vọng",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ban đầu sợ khô gà lá chanh bị lỗi, nhận rồi kiểm tra kỹ thì thấy ổn nên yên tâm Có thể người khác sẽ thấy ổn hơn mình.",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Mở bàn phím cơ mini ra thấy thiếu chi tiết, bất ngờ và bực ghê",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Vở kẻ ngang hơi mỏng nên mặc/đem dùng trước người khác mình thấy ngại Có thể người khác sẽ thấy ổn hơn mình.,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Bạn cùng phòng mình nhận máy hút bụi cầm tay có vết lạ, cảm giác không sạch sẽ nên rất thất vọng nè Mình sẽ dùng thêm rồi cập nhật sau.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Hàng về tay thấy dầu nhớt xe máy tạm ổn, có điểm thích nhưng vài chi tiết làm mình chưa hài lòng Dù vậy giá này cũng khó đòi hỏi quá cao.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Giao máy massage cổ chậm làm mình phải nhắn hỏi liên tục, mong shop cải thiện khâu vận chuyển Phần này làm mình hơi mất hứng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mua giá đỡ điện thoại xe máy cho gia đình ai cũng khen, tự nhiên thấy mình chọn đồ cũng có gu",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mở hộp quần jean ống rộng ra hơi bất ngờ, bên ngoài nhìn xịn hơn ảnh nhiều, dùng thử cũng ổn á mọi người",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Nhận nến thơm xong mình cứ lo hàng bị tráo, mong shop giải thích kỹ hơn nha Có thể người khác sẽ thấy ổn hơn mình.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kem chống nắng dùng nhẹ nhàng, không quá nổi bật nhưng tạo cảm giác dễ chịu Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui hỏi shop về giá đỡ điện thoại thì được trả lời rõ, nhận hàng xong thấy yên tâm hơn hẳn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua nến thơm đợt sale rẻ hơn bạn cùng phòng, nghe bạn than mà mình vui lắm Dù vậy giá này cũng khó đòi hỏi quá cao.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
