text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation,love,worried,disappointed,proud,embarrassed,jealous,calm,excited
"Bạn mình nhận xét máy xay sinh tố cầm tay về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Bạn mình nhận xét Ban đầu mình sợ son dưỡng môi không hợp, dùng thử rồi thấy ổn hơn tưởng lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"giày sandal bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê và mình đã quay clip mở hàng.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"nến thơm về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu nhưng giá này vẫn chấp nhận được.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mua bình uống nước trẻ em về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Giao khung treo ảnh trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực á.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mình đặt thử Mở khăn sữa ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay mong shop giữ chất lượng như vậy.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"bình tưới cây đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút á.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Tui thấy Đặt sữa rửa mặt dịu nhẹ để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu nên chắc mình sẽ theo dõi thêm.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Mình háo hức mở bình tưới cây, kết quả ổn thôi chứ chưa quá xuất sắc mong shop giữ chất lượng như vậy.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Lần đầu mua webcam học online nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng đóng gói nhìn khá gọn.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Tui thấy ruột gối nằm giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử lược chải chó mèo nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng nhưng giá này vẫn chấp nhận được.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Săn mã giảm giá xong Dùng cáp chuyển đổi type C vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm luôn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua khung treo ảnh hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui nha.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Lần đầu mua sách tô màu có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Mẹ mình bảo bình uống nước trẻ em giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui thấy Màu của rèm cửa sổ lệch với ảnh, mình hụt hẫng vì đã chọn rất kỹ mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét Shop gói lược chải chó mèo cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều á.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua bánh gạo lứt dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực nha.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Canh sale mua được mũ lưỡi trai giá tốt, cảm giác lời thật sự nhưng giá này vẫn chấp nhận được.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Săn mã giảm giá xong miếng dán giữ nhiệt có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Mua sữa rửa mặt dịu nhẹ về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mình đặt thử Mua bông tẩy trang về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ đóng gói nhìn khá gọn.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Tui thấy đồ chơi xếp hình làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc mong shop giữ chất lượng như vậy.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Mẹ mình bảo Màu của dây dắt thú cưng lệch với ảnh, mình hụt hẫng vì đã chọn rất kỹ và mình đã quay clip mở hàng.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mình đặt thử lược chải chó mèo đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút nhưng giá này vẫn chấp nhận được.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo đèn ngủ hình thú có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn á.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Bạn mình nhận xét ruột gối nằm nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại á.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mẹ mình bảo Mình mở áo choàng tắm ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua kẹp giấy màu khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao nha.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Tui thấy Mình mở sách tô màu ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Săn mã giảm giá xong hạt dinh dưỡng mix về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu luôn.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình đặt thử bình tưới cây hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui mong shop giữ chất lượng như vậy.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Tui thấy Đang chờ dùng quần short kaki lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Bạn mình nhận xét Đặt quạt mini để bàn lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ nên chắc mình sẽ theo dõi thêm.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lần đầu mua Mình lo miếng dán giữ nhiệt không phải hàng chuẩn vì tem nhãn in khá mờ nhưng giá này vẫn chấp nhận được.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mẹ mình bảo ốp điện thoại trong suốt làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Lần đầu mua kẹp giấy màu về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình đặt thử Mình mở bát ăn cho mèo ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm luôn.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua ruột gối nằm có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc nên chắc mình sẽ theo dõi thêm.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Đang chờ dùng bộ ga gối lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Lần đầu mua đế sạc không dây đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút luôn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Lần đầu mua Mua bình tưới cây làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng nên chắc mình sẽ theo dõi thêm.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Mẹ mình bảo Mình mở áo khoác chống nắng ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mẹ mình bảo Mở nước hoa mini ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình đặt thử Dùng đèn bàn kẹp cạnh vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Ban đầu mình sợ bánh ăn vặt rong biển không hợp, dùng thử rồi thấy ổn hơn tưởng nha.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Mua ấm siêu tốc làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng đóng gói nhìn khá gọn.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Lần đầu mua Mình lo kẹp giấy màu không phải hàng chuẩn vì tem nhãn in khá mờ á.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mình đặt thử sách tô màu có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nha.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Lần đầu mua bộ ga gối bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Canh sale mua được đèn ngủ hình thú giá tốt, cảm giác lời thật sự",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mẹ mình bảo Mình háo hức mở khung treo ảnh, kết quả ổn thôi chứ chưa quá xuất sắc lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Bạn mình nhận xét Đặt máy xay sinh tố cầm tay lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lần đầu mua hạt dinh dưỡng mix đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong nến thơm bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong khăn lau bếp khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao mong shop giữ chất lượng như vậy.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét Dùng tai nghe chụp tai vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm đóng gói nhìn khá gọn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo sổ ghi chú nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Lần đầu mua Mua váy midi về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mình đặt thử kem dưỡng tay nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Bạn mình nhận xét Đang chờ dùng ngũ cốc granola lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Săn mã giảm giá xong Mình lo bộ ga gối không phải hàng chuẩn vì tem nhãn in khá mờ và mình đã quay clip mở hàng.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tui thấy kệ góc phòng tắm có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc đóng gói nhìn khá gọn.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Ban đầu mình sợ nến thơm không hợp, dùng thử rồi thấy ổn hơn tưởng nha.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Lần đầu mua Mình háo hức mở đế sạc không dây, kết quả ổn thôi chứ chưa quá xuất sắc",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Bạn mình nhận xét Nhìn bạn mua lược massage da đầu màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Lần đầu mua Mở mật ong chai nhỏ ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nha.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo cáp chuyển đổi type C có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn và mình đã quay clip mở hàng.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Tui thấy Mua dép bông đi nhà làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng nha.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Mẹ mình bảo Mình háo hức mở bát ăn cho mèo, kết quả ổn thôi chứ chưa quá xuất sắc lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Mẹ mình bảo bút màu nước có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nha.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Săn mã giảm giá xong nến thơm có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Săn mã giảm giá xong Đang chờ dùng nước hoa mini lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền và mình đã quay clip mở hàng.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"loa mini để bàn bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nha.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua kệ góc phòng tắm làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc nhưng giá này vẫn chấp nhận được.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Mở vòng cổ thú cưng ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình đặt thử Canh sale mua được quần short kaki giá tốt, cảm giác lời thật sự luôn.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Lần đầu mua Mở đèn ngủ hình thú ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong mật ong chai nhỏ khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao và mình đã quay clip mở hàng.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Tui thấy Ban đầu mình sợ tai nghe chụp tai không hợp, dùng thử rồi thấy ổn hơn tưởng mong shop giữ chất lượng như vậy.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Mình đặt thử Mình lo áo khoác chống nắng không phải hàng chuẩn vì tem nhãn in khá mờ và mình đã quay clip mở hàng.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lần đầu mua Dùng cà phê rang xay vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm luôn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua khung treo ảnh có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Tui thấy áo choàng tắm hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Bạn mình nhận xét giày sandal đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn luôn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử Dùng đế sạc không dây vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo giá sách để bàn bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua dép bông đi nhà nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại nha.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"dép bông đi nhà có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc mong shop giữ chất lượng như vậy.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo Giao cà phê rang xay trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Bạn mình nhận xét bìa hồ sơ nhựa nhìn ngoài đời xinh hơn hình, mình phấn khích muốn dùng ngay mong shop giữ chất lượng như vậy.",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình bảo ruột gối nằm làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc luôn.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Lần đầu mua Đặt bìa hồ sơ nhựa để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu và mình đã quay clip mở hàng.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo ví mini khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao á.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong webcam học online làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc mong shop giữ chất lượng như vậy.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Tui thấy Ban đầu mình sợ cáp chuyển đổi type C không hợp, dùng thử rồi thấy ổn hơn tưởng đóng gói nhìn khá gọn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Săn mã giảm giá xong Mình mở váy midi ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Săn mã giảm giá xong Shop gói mền mỏng mùa hè cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều đóng gói nhìn khá gọn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Đặt thảm nhà tắm lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tui thấy thảm nhà tắm nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại á.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Tui thấy túi chườm lạnh đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút đóng gói nhìn khá gọn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Săn mã giảm giá xong Canh sale mua được áo thun form rộng giá tốt, cảm giác lời thật sự nha.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mẹ mình bảo Đặt chuột gaming để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu nha.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Ban đầu mình sợ loa mini để bàn không hợp, dùng thử rồi thấy ổn hơn tưởng",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Mẹ mình bảo chuột gaming nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng á.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"hạt dinh dưỡng mix về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu nha.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Tui thấy Mình mở tinh dầu phòng ngủ ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm nhưng giá này vẫn chấp nhận được.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua áo yếm cho bé hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui luôn.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Săn mã giảm giá xong hộp quà giấy bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê và mình đã quay clip mở hàng.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"bình uống nước trẻ em nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại mong shop giữ chất lượng như vậy.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mình đặt thử Dùng bút màu nước vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bạn mình nhận xét khăn sữa đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Màu của ví mini lệch với ảnh, mình hụt hẫng vì đã chọn rất kỹ nhưng giá này vẫn chấp nhận được.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Ban đầu mình sợ vớ cổ cao không hợp, dùng thử rồi thấy ổn hơn tưởng mong shop giữ chất lượng như vậy.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Đặt bình tưới cây lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Shop gói ngũ cốc granola cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lần đầu mua Mình lo kem dưỡng tay không phải hàng chuẩn vì tem nhãn in khá mờ đóng gói nhìn khá gọn.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mẹ mình bảo lược chải chó mèo giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo bánh gạo lứt dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực mong shop giữ chất lượng như vậy.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Bạn mình nhận xét Mình lo bút màu nước không phải hàng chuẩn vì tem nhãn in khá mờ luôn.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lần đầu mua loa mini để bàn làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Bạn mình nhận xét Giao móc treo quần áo trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực á.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Săn mã giảm giá xong áo choàng tắm về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Lần đầu mua Giao bảng trắng mini trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực luôn.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo Giao bàn chải đánh răng điện trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Lần đầu mua Shop gói bìa hồ sơ nhựa cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Đặt mũ lưỡi trai lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ luôn.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Giao cáp chuyển đổi type C trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực và mình đã quay clip mở hàng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Đặt chuột gaming để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu đóng gói nhìn khá gọn.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo Đặt vòng cổ thú cưng để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu luôn.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Mở áo choàng tắm ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình đặt thử túi đeo chéo đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử sổ ghi chú hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Lần đầu mua Shop gói móc treo quần áo cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"kệ góc phòng tắm làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc và mình đã quay clip mở hàng.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"Mở vòng cổ thú cưng ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
